Date,1 MO,2 MO,3 MO,6 MO,1 YR,2 YR,3 YR,5 YR,7 YR,10 YR,20 YR,30 YR
1990-01-01,7.994548475830372,8.01112381429298,8.027051829601934,8.071205015049179,8.145210945339338,8.249796087863965,8.315405419149625,8.383563268606215,8.412346135245622,8.429398879119516,8.442435409455937,8.446022420024626
1990-02-01,7.999677587611126,8.022911544855967,8.045166273942545,8.106452761287,8.207570551782075,8.345454391117494,8.426767107787391,8.501494015933757,8.52503198556688,8.531369321603671,8.524469007744669,8.520693590979175
1990-03-01,8.048064893049618,8.084309807737643,8.118848688942967,8.212956077397815,8.364199743694806,8.557658240421448,8.658053760990168,8.722952377890422,8.717937750101557,8.68420727276466,8.610934961221869,8.583186087796136
1990-05-01,7.961351556933178,7.993744054040931,8.024690930992326,8.109460284877624,8.24750910391424,8.429995643291791,8.53144340145467,8.61234559979722,8.626359680886427,8.61554454827501,8.577762653213918,8.562650806510714
1990-06-01,7.925980866802522,7.946198227689186,7.965596045316204,8.019198836080584,8.108373452515218,8.232302019238704,8.30788211697906,8.38233198065514,8.410425822566403,8.423895714658418,8.429292280699402,8.429994011990248
1990-07-01,7.654555336024623,7.669010407548813,7.683165675762742,7.723895249742001,7.79807708322562,7.921386925134355,8.017845485901082,8.15394503822944,8.24095828788687,8.320535190101326,8.424634665549513,8.460191064016566
1990-08-01,7.543408308163599,7.5743037624224545,7.6044200379128775,7.6903102310139415,7.843821099389273,8.090592898583592,8.276242021206158,8.527054839933678,8.680663780611203,8.816918332152106,8.990934295918333,9.049976759197156
1990-09-01,7.30239099472393,7.344782311227574,7.3858643837855285,7.501695549172697,7.703578789134964,8.01304905720114,8.232177441303534,8.506771504109249,8.661372093393647,8.789626936656697,8.944270469312444,8.99586424524251
1990-10-01,7.250996556687188,7.280613268608704,7.309584435986285,7.3927715943737144,7.543621768837859,7.792475046439621,7.985469610776846,8.255261811701219,8.426224935557507,8.58162176956253,8.783950499324945,8.852969026764411
1990-11-01,7.196240455654257,7.214601757495992,7.232741964294931,7.285820112874469,7.385866405780907,7.561868879192015,7.708071439756614,7.927204889436669,8.075088622553288,8.215211886998718,8.40339431414151,8.468125799112356
1990-12-01,6.518079835239362,6.556246579968872,6.59341260055929,6.699196491862515,6.88744619326051,7.187667775994544,7.411352150884454,7.710141920528607,7.890976983317706,8.049970563031238,8.251572349285981,8.319835320561152
1991-01-01,6.213710456345658,6.261939063011507,6.30875757037304,6.441206110190832,6.6737819232608135,7.035498721790384,7.296575551618364,7.63198304905563,7.826448825007431,7.991779165690184,8.195540795273947,8.263969083013306
1991-02-01,6.022795830878716,6.081752865835632,6.138798878691591,6.299137147769178,6.576628697246909,6.996101222509255,7.287496798397959,7.64328991530851,7.837220925826721,7.993559503357563,8.17705488300557,8.237766910892312
1991-03-01,5.682030057939444,5.762327576040429,5.839740179086548,6.0557446016676675,6.423400688870595,6.9604891280407335,7.315531563747954,7.7183961694090835,7.916530231342225,8.060487221084898,8.211558386186288,8.25968021675029
1991-04-01,5.429309047747351,5.513365644650109,5.594477270347387,5.82122400364635,6.208823600557966,6.78015089707622,7.162932400396252,7.606376235785451,7.831326778194055,8.000355377781231,8.184771250597425,8.244333436215056
1991-05-01,5.5196013340816235,5.596168315484137,5.670212670978355,5.878099750958976,6.236989463938831,6.776806997135869,7.149191876195507,7.599442297731016,7.841756814454298,8.034819864456983,8.258831963067648,8.332680264150152
1991-06-01,5.497552296151079,5.589788142846128,5.678715845765564,5.926882788315368,6.349407822479547,6.967038496608446,7.375710694883152,7.840119301303515,8.069041833988605,8.2357924892747,8.411317359587613,8.467290727381082
1991-07-01,5.489838569844765,5.57431629571592,5.655906381019309,5.884394839486429,6.276562098482269,6.859493756896212,7.254878986152821,7.72141993000551,7.964356860170674,8.151852319473969,8.362443670334553,8.431134828312798
1991-08-01,5.242876708824312,5.310670128669562,5.3765105722455635,5.562934260801387,5.8909207054982895,6.402910289705943,6.774219733322038,7.2541346581063095,7.534307952103622,7.773834140438374,8.070468613741962,8.170227687778459
1991-09-01,5.052490782509164,5.105563621669216,5.157476805859098,5.306523413875112,5.576741691258473,6.022339044221167,6.367761417577124,6.850402082238352,7.156100621818823,7.4338745024374155,7.795448563524987,7.918780420714426
1991-10-01,4.7488707105386405,4.800103013321356,4.850538212411773,4.997124451029091,5.269713043292241,5.738947850320051,6.120174417149848,6.67942370087356,7.049908964901523,7.396839271122681,7.858788667377787,8.017330088899216
1991-11-01,4.265328798220132,4.322180405925501,4.378239287269863,4.541674939452182,4.8475059354078125,5.379341327584571,5.8159913059129895,6.4631670975879425,6.895759940379865,7.30318298948044,7.847960084008741,8.03513717692434
1991-12-01,3.7506981602473615,3.8004113982693406,3.849708236874791,3.994948464509888,4.27246123422638,4.77108587460383,5.193941215751893,5.840013736187791,6.28302588149393,6.706949296459943,7.280283773385776,7.477866059891534
1992-01-01,3.627623205546688,3.7131510707612865,3.796581077472682,4.034847789668415,4.461966105374785,5.152276580717027,5.674976120143924,6.3864281206644575,6.825495757038675,7.217145313142161,7.719590974528721,7.890283135777859
